"IndexName","Date","Total Returns Index"
"NIFTY SMALLCAP 250","16 Sep 2022","11795.76"
"NIFTY SMALLCAP 250","15 Sep 2022","12072.09"
"NIFTY SMALLCAP 250","14 Sep 2022","12073.54"
"NIFTY SMALLCAP 250","13 Sep 2022","12061.92"
"NIFTY SMALLCAP 250","12 Sep 2022","12048.41"
"NIFTY SMALLCAP 250","09 Sep 2022","11935.41"
"NIFTY SMALLCAP 250","08 Sep 2022","11957.47"
"NIFTY SMALLCAP 250","07 Sep 2022","11872.24"
"NIFTY SMALLCAP 250","06 Sep 2022","11775.15"
"NIFTY SMALLCAP 250","05 Sep 2022","11738.10"
"NIFTY SMALLCAP 250","02 Sep 2022","11621.55"
"NIFTY SMALLCAP 250","01 Sep 2022","11596.14"
"NIFTY SMALLCAP 250","30 Aug 2022","11560.74"
"NIFTY SMALLCAP 250","29 Aug 2022","11419.32"
"NIFTY SMALLCAP 250","26 Aug 2022","11487.58"
"NIFTY SMALLCAP 250","25 Aug 2022","11404.82"
"NIFTY SMALLCAP 250","24 Aug 2022","11365.32"
"NIFTY SMALLCAP 250","23 Aug 2022","11265.85"
"NIFTY SMALLCAP 250","22 Aug 2022","11152.28"
"NIFTY SMALLCAP 250","19 Aug 2022","11251.50"
"NIFTY SMALLCAP 250","18 Aug 2022","11372.48"
"NIFTY SMALLCAP 250","17 Aug 2022","11340.83"
"NIFTY SMALLCAP 250","16 Aug 2022","11286.57"
"NIFTY SMALLCAP 250","12 Aug 2022","11188.52"
"NIFTY SMALLCAP 250","11 Aug 2022","11162.56"
"NIFTY SMALLCAP 250","10 Aug 2022","11090.19"
"NIFTY SMALLCAP 250","08 Aug 2022","11119.64"
"NIFTY SMALLCAP 250","05 Aug 2022","11092.24"
"NIFTY SMALLCAP 250","04 Aug 2022","11102.48"
"NIFTY SMALLCAP 250","03 Aug 2022","11130.58"
"NIFTY SMALLCAP 250","02 Aug 2022","11174.77"
"NIFTY SMALLCAP 250","01 Aug 2022","11106.22"
"NIFTY SMALLCAP 250","29 Jul 2022","10925.13"
"NIFTY SMALLCAP 250","28 Jul 2022","10772.20"
"NIFTY SMALLCAP 250","27 Jul 2022","10690.62"
"NIFTY SMALLCAP 250","26 Jul 2022","10689.46"
"NIFTY SMALLCAP 250","25 Jul 2022","10799.25"
"NIFTY SMALLCAP 250","22 Jul 2022","10842.46"
"NIFTY SMALLCAP 250","21 Jul 2022","10812.30"
"NIFTY SMALLCAP 250","20 Jul 2022","10724.41"
"NIFTY SMALLCAP 250","19 Jul 2022","10659.36"
"NIFTY SMALLCAP 250","18 Jul 2022","10568.42"
"NIFTY SMALLCAP 250","15 Jul 2022","10416.46"
"NIFTY SMALLCAP 250","14 Jul 2022","10363.68"
"NIFTY SMALLCAP 250","13 Jul 2022","10432.16"
"NIFTY SMALLCAP 250","12 Jul 2022","10409.61"
"NIFTY SMALLCAP 250","11 Jul 2022","10447.95"
"NIFTY SMALLCAP 250","08 Jul 2022","10340.67"
"NIFTY SMALLCAP 250","07 Jul 2022","10316.66"
"NIFTY SMALLCAP 250","06 Jul 2022","10182.41"
"NIFTY SMALLCAP 250","05 Jul 2022","10128.44"
"NIFTY SMALLCAP 250","04 Jul 2022","10102.28"
"NIFTY SMALLCAP 250","01 Jul 2022","10052.37"
"NIFTY SMALLCAP 250","30 Jun 2022","10030.82"
"NIFTY SMALLCAP 250","29 Jun 2022","10063.08"
"NIFTY SMALLCAP 250","28 Jun 2022","10118.05"
"NIFTY SMALLCAP 250","27 Jun 2022","10125.96"
"NIFTY SMALLCAP 250","24 Jun 2022","9966.26"
"NIFTY SMALLCAP 250","23 Jun 2022","9796.47"
"NIFTY SMALLCAP 250","22 Jun 2022","9682.96"
"NIFTY SMALLCAP 250","21 Jun 2022","9785.23"
"NIFTY SMALLCAP 250","20 Jun 2022","9492.41"
"NIFTY SMALLCAP 250","17 Jun 2022","9796.32"
"NIFTY SMALLCAP 250","16 Jun 2022","9874.60"
"NIFTY SMALLCAP 250","15 Jun 2022","10186.85"
"NIFTY SMALLCAP 250","14 Jun 2022","10128.10"
"NIFTY SMALLCAP 250","13 Jun 2022","10169.75"
"NIFTY SMALLCAP 250","10 Jun 2022","10542.77"
"NIFTY SMALLCAP 250","09 Jun 2022","10635.95"
"NIFTY SMALLCAP 250","08 Jun 2022","10629.02"
"NIFTY SMALLCAP 250","07 Jun 2022","10647.43"
"NIFTY SMALLCAP 250","06 Jun 2022","10707.43"
"NIFTY SMALLCAP 250","03 Jun 2022","10775.74"
"NIFTY SMALLCAP 250","02 Jun 2022","10870.61"
"NIFTY SMALLCAP 250","01 Jun 2022","10814.89"
"NIFTY SMALLCAP 250","31 May 2022","10742.59"
"NIFTY SMALLCAP 250","30 May 2022","10634.08"
"NIFTY SMALLCAP 250","27 May 2022","10401.02"
"NIFTY SMALLCAP 250","26 May 2022","10295.03"
"NIFTY SMALLCAP 250","25 May 2022","10198.33"
"NIFTY SMALLCAP 250","24 May 2022","10514.06"
"NIFTY SMALLCAP 250","23 May 2022","10644.69"
"NIFTY SMALLCAP 250","20 May 2022","10717.77"
"NIFTY SMALLCAP 250","19 May 2022","10493.68"
"NIFTY SMALLCAP 250","18 May 2022","10733.40"
"NIFTY SMALLCAP 250","17 May 2022","10697.37"
"NIFTY SMALLCAP 250","16 May 2022","10397.78"
"NIFTY SMALLCAP 250","13 May 2022","10260.81"
"NIFTY SMALLCAP 250","12 May 2022","10156.46"
"NIFTY SMALLCAP 250","11 May 2022","10327.46"
"NIFTY SMALLCAP 250","10 May 2022","10610.02"
"NIFTY SMALLCAP 250","09 May 2022","10832.73"
"NIFTY SMALLCAP 250","06 May 2022","11043.81"
"NIFTY SMALLCAP 250","05 May 2022","11300.39"
"NIFTY SMALLCAP 250","04 May 2022","11370.64"
"NIFTY SMALLCAP 250","02 May 2022","11636.01"
"NIFTY SMALLCAP 250","29 Apr 2022","11754.35"
"NIFTY SMALLCAP 250","28 Apr 2022","11878.73"
"NIFTY SMALLCAP 250","27 Apr 2022","11847.51"
"NIFTY SMALLCAP 250","26 Apr 2022","11915.84"
"NIFTY SMALLCAP 250","25 Apr 2022","11794.87"
"NIFTY SMALLCAP 250","22 Apr 2022","12035.41"
"NIFTY SMALLCAP 250","21 Apr 2022","12065.80"
"NIFTY SMALLCAP 250","20 Apr 2022","11914.63"
"NIFTY SMALLCAP 250","19 Apr 2022","11912.08"
"NIFTY SMALLCAP 250","18 Apr 2022","12096.01"
"NIFTY SMALLCAP 250","13 Apr 2022","12203.88"
"NIFTY SMALLCAP 250","12 Apr 2022","12163.02"
"NIFTY SMALLCAP 250","11 Apr 2022","12337.98"
"NIFTY SMALLCAP 250","08 Apr 2022","12298.64"
"NIFTY SMALLCAP 250","07 Apr 2022","12204.72"
"NIFTY SMALLCAP 250","06 Apr 2022","12257.48"
"NIFTY SMALLCAP 250","05 Apr 2022","12205.57"
"NIFTY SMALLCAP 250","04 Apr 2022","12090.22"
"NIFTY SMALLCAP 250","01 Apr 2022","11908.62"
"NIFTY SMALLCAP 250","31 Mar 2022","11687.40"
"NIFTY SMALLCAP 250","30 Mar 2022","11631.76"
"NIFTY SMALLCAP 250","29 Mar 2022","11527.21"
"NIFTY SMALLCAP 250","28 Mar 2022","11457.88"
"NIFTY SMALLCAP 250","25 Mar 2022","11525.49"
"NIFTY SMALLCAP 250","24 Mar 2022","11570.79"
"NIFTY SMALLCAP 250","23 Mar 2022","11530.37"
"NIFTY SMALLCAP 250","22 Mar 2022","11547.56"
"NIFTY SMALLCAP 250","21 Mar 2022","11511.74"
"NIFTY SMALLCAP 250","17 Mar 2022","11481.37"
"NIFTY SMALLCAP 250","16 Mar 2022","11347.23"
"NIFTY SMALLCAP 250","15 Mar 2022","11221.80"
"NIFTY SMALLCAP 250","14 Mar 2022","11315.35"
"NIFTY SMALLCAP 250","11 Mar 2022","11268.29"
"NIFTY SMALLCAP 250","10 Mar 2022","11168.64"
"NIFTY SMALLCAP 250","09 Mar 2022","11012.52"
"NIFTY SMALLCAP 250","08 Mar 2022","10786.31"
"NIFTY SMALLCAP 250","07 Mar 2022","10640.46"
"NIFTY SMALLCAP 250","04 Mar 2022","10893.77"
"NIFTY SMALLCAP 250","03 Mar 2022","11068.52"
"NIFTY SMALLCAP 250","02 Mar 2022","11026.17"
"NIFTY SMALLCAP 250","28 Feb 2022","10997.19"
"NIFTY SMALLCAP 250","25 Feb 2022","10907.54"
"NIFTY SMALLCAP 250","24 Feb 2022","10461.80"
"NIFTY SMALLCAP 250","23 Feb 2022","11113.83"
"NIFTY SMALLCAP 250","22 Feb 2022","10982.53"
"NIFTY SMALLCAP 250","21 Feb 2022","11199.14"
"NIFTY SMALLCAP 250","18 Feb 2022","11495.01"
"NIFTY SMALLCAP 250","17 Feb 2022","11589.96"
"NIFTY SMALLCAP 250","16 Feb 2022","11674.39"
"NIFTY SMALLCAP 250","15 Feb 2022","11586.14"
"NIFTY SMALLCAP 250","14 Feb 2022","11360.36"
"NIFTY SMALLCAP 250","11 Feb 2022","11865.50"
"NIFTY SMALLCAP 250","10 Feb 2022","12093.70"
"NIFTY SMALLCAP 250","09 Feb 2022","12073.88"
"NIFTY SMALLCAP 250","08 Feb 2022","12032.85"
"NIFTY SMALLCAP 250","07 Feb 2022","12217.55"
"NIFTY SMALLCAP 250","04 Feb 2022","12351.95"
"NIFTY SMALLCAP 250","03 Feb 2022","12423.59"
"NIFTY SMALLCAP 250","02 Feb 2022","12422.77"
"NIFTY SMALLCAP 250","01 Feb 2022","12219.16"
"NIFTY SMALLCAP 250","31 Jan 2022","12126.84"
"NIFTY SMALLCAP 250","28 Jan 2022","12010.98"
"NIFTY SMALLCAP 250","27 Jan 2022","11947.78"
"NIFTY SMALLCAP 250","25 Jan 2022","12003.23"
"NIFTY SMALLCAP 250","24 Jan 2022","11877.25"
"NIFTY SMALLCAP 250","21 Jan 2022","12447.19"
"NIFTY SMALLCAP 250","20 Jan 2022","12684.80"
"NIFTY SMALLCAP 250","19 Jan 2022","12699.33"
"NIFTY SMALLCAP 250","18 Jan 2022","12670.44"
"NIFTY SMALLCAP 250","17 Jan 2022","12934.83"
"NIFTY SMALLCAP 250","14 Jan 2022","12874.26"
"NIFTY SMALLCAP 250","13 Jan 2022","12786.09"
"NIFTY SMALLCAP 250","12 Jan 2022","12711.69"
"NIFTY SMALLCAP 250","11 Jan 2022","12633.18"
"NIFTY SMALLCAP 250","10 Jan 2022","12620.18"
"NIFTY SMALLCAP 250","07 Jan 2022","12445.19"
"NIFTY SMALLCAP 250","06 Jan 2022","12393.75"
"NIFTY SMALLCAP 250","05 Jan 2022","12380.28"
"NIFTY SMALLCAP 250","04 Jan 2022","12373.07"
"NIFTY SMALLCAP 250","03 Jan 2022","12308.71"
"NIFTY SMALLCAP 250","31 Dec 2021","12152.65"
"NIFTY SMALLCAP 250","30 Dec 2021","12012.65"
"NIFTY SMALLCAP 250","29 Dec 2021","11995.03"
"NIFTY SMALLCAP 250","28 Dec 2021","11910.35"
"NIFTY SMALLCAP 250","27 Dec 2021","11735.93"
"NIFTY SMALLCAP 250","24 Dec 2021","11691.27"
"NIFTY SMALLCAP 250","23 Dec 2021","11767.54"
"NIFTY SMALLCAP 250","22 Dec 2021","11675.22"
"NIFTY SMALLCAP 250","21 Dec 2021","11485.14"
"NIFTY SMALLCAP 250","20 Dec 2021","11343.69"
"NIFTY SMALLCAP 250","17 Dec 2021","11752.01"
"NIFTY SMALLCAP 250","16 Dec 2021","12026.28"
"NIFTY SMALLCAP 250","15 Dec 2021","12144.54"
"NIFTY SMALLCAP 250","14 Dec 2021","12186.72"
"NIFTY SMALLCAP 250","13 Dec 2021","12149.91"
"NIFTY SMALLCAP 250","10 Dec 2021","12147.43"
"NIFTY SMALLCAP 250","09 Dec 2021","12038.05"
"NIFTY SMALLCAP 250","08 Dec 2021","11928.79"
"NIFTY SMALLCAP 250","07 Dec 2021","11753.49"
"NIFTY SMALLCAP 250","06 Dec 2021","11610.02"
"NIFTY SMALLCAP 250","03 Dec 2021","11756.41"
"NIFTY SMALLCAP 250","02 Dec 2021","11690.40"
"NIFTY SMALLCAP 250","01 Dec 2021","11564.55"
"NIFTY SMALLCAP 250","30 Nov 2021","11530.27"
"NIFTY SMALLCAP 250","29 Nov 2021","11305.22"
"NIFTY SMALLCAP 250","26 Nov 2021","11597.25"
"NIFTY SMALLCAP 250","25 Nov 2021","11942.49"
"NIFTY SMALLCAP 250","24 Nov 2021","11841.01"
"NIFTY SMALLCAP 250","23 Nov 2021","11782.02"
"NIFTY SMALLCAP 250","22 Nov 2021","11560.20"
"NIFTY SMALLCAP 250","18 Nov 2021","11877.80"
"NIFTY SMALLCAP 250","17 Nov 2021","12070.15"
"NIFTY SMALLCAP 250","16 Nov 2021","12078.87"
"NIFTY SMALLCAP 250","15 Nov 2021","12044.16"
"NIFTY SMALLCAP 250","12 Nov 2021","12071.72"
"NIFTY SMALLCAP 250","11 Nov 2021","12030.87"
"NIFTY SMALLCAP 250","10 Nov 2021","12091.76"
"NIFTY SMALLCAP 250","09 Nov 2021","12097.04"
"NIFTY SMALLCAP 250","08 Nov 2021","12047.52"
"NIFTY SMALLCAP 250","04 Nov 2021","11952.93"
"NIFTY SMALLCAP 250","03 Nov 2021","11795.37"
"NIFTY SMALLCAP 250","02 Nov 2021","11833.95"
"NIFTY SMALLCAP 250","01 Nov 2021","11690.87"
"NIFTY SMALLCAP 250","29 Oct 2021","11569.87"
"NIFTY SMALLCAP 250","28 Oct 2021","11607.71"
"NIFTY SMALLCAP 250","27 Oct 2021","11792.10"
"NIFTY SMALLCAP 250","26 Oct 2021","11730.53"
"NIFTY SMALLCAP 250","25 Oct 2021","11452.05"
"NIFTY SMALLCAP 250","22 Oct 2021","11665.32"
"NIFTY SMALLCAP 250","21 Oct 2021","11793.63"
"NIFTY SMALLCAP 250","20 Oct 2021","11875.60"
"NIFTY SMALLCAP 250","19 Oct 2021","12123.85"
"NIFTY SMALLCAP 250","18 Oct 2021","12351.72"
"NIFTY SMALLCAP 250","14 Oct 2021","12249.93"
"NIFTY SMALLCAP 250","13 Oct 2021","12185.04"
"NIFTY SMALLCAP 250","12 Oct 2021","12151.49"
"NIFTY SMALLCAP 250","11 Oct 2021","12074.99"
"NIFTY SMALLCAP 250","08 Oct 2021","11946.25"
"NIFTY SMALLCAP 250","07 Oct 2021","11851.11"
"NIFTY SMALLCAP 250","06 Oct 2021","11713.34"
"NIFTY SMALLCAP 250","05 Oct 2021","11814.54"
"NIFTY SMALLCAP 250","04 Oct 2021","11749.93"
"NIFTY SMALLCAP 250","01 Oct 2021","11584.40"
"NIFTY SMALLCAP 250","30 Sep 2021","11550.98"
"NIFTY SMALLCAP 250","29 Sep 2021","11472.97"
"NIFTY SMALLCAP 250","28 Sep 2021","11442.21"
"NIFTY SMALLCAP 250","27 Sep 2021","11496.33"
"NIFTY SMALLCAP 250","24 Sep 2021","11477.72"
"NIFTY SMALLCAP 250","23 Sep 2021","11485.03"
"NIFTY SMALLCAP 250","22 Sep 2021","11386.22"
"NIFTY SMALLCAP 250","21 Sep 2021","11242.93"
"NIFTY SMALLCAP 250","20 Sep 2021","11236.96"
"NIFTY SMALLCAP 250","17 Sep 2021","11457.59"
"NIFTY SMALLCAP 250","16 Sep 2021","11538.42"
"NIFTY SMALLCAP 250","15 Sep 2021","11537.57"
"NIFTY SMALLCAP 250","14 Sep 2021","11459.16"
"NIFTY SMALLCAP 250","13 Sep 2021","11399.66"
"NIFTY SMALLCAP 250","09 Sep 2021","11314.34"
"NIFTY SMALLCAP 250","08 Sep 2021","11226.54"
"NIFTY SMALLCAP 250","07 Sep 2021","11155.38"
"NIFTY SMALLCAP 250","06 Sep 2021","11182.16"
"NIFTY SMALLCAP 250","03 Sep 2021","11092.93"
"NIFTY SMALLCAP 250","02 Sep 2021","11033.05"
"NIFTY SMALLCAP 250","01 Sep 2021","10927.82"
"NIFTY SMALLCAP 250","31 Aug 2021","10905.36"
"NIFTY SMALLCAP 250","30 Aug 2021","10830.68"
"NIFTY SMALLCAP 250","27 Aug 2021","10681.97"
"NIFTY SMALLCAP 250","26 Aug 2021","10598.63"
"NIFTY SMALLCAP 250","25 Aug 2021","10572.36"
"NIFTY SMALLCAP 250","24 Aug 2021","10491.65"
"NIFTY SMALLCAP 250","23 Aug 2021","10279.28"
"NIFTY SMALLCAP 250","20 Aug 2021","10485.61"
"NIFTY SMALLCAP 250","18 Aug 2021","10739.35"
"NIFTY SMALLCAP 250","17 Aug 2021","10781.20"
"NIFTY SMALLCAP 250","16 Aug 2021","10810.73"
"NIFTY SMALLCAP 250","13 Aug 2021","10904.70"
"NIFTY SMALLCAP 250","12 Aug 2021","10912.14"
"NIFTY SMALLCAP 250","11 Aug 2021","10668.47"
"NIFTY SMALLCAP 250","10 Aug 2021","10726.01"
"NIFTY SMALLCAP 250","09 Aug 2021","11010.90"
"NIFTY SMALLCAP 250","06 Aug 2021","11125.87"
"NIFTY SMALLCAP 250","05 Aug 2021","11109.80"
"NIFTY SMALLCAP 250","04 Aug 2021","11166.26"
"NIFTY SMALLCAP 250","03 Aug 2021","11292.01"
"NIFTY SMALLCAP 250","02 Aug 2021","11319.86"
"NIFTY SMALLCAP 250","30 Jul 2021","11227.38"
"NIFTY SMALLCAP 250","29 Jul 2021","11173.15"
"NIFTY SMALLCAP 250","28 Jul 2021","11072.20"
"NIFTY SMALLCAP 250","27 Jul 2021","11128.38"
"NIFTY SMALLCAP 250","26 Jul 2021","11136.21"
"NIFTY SMALLCAP 250","23 Jul 2021","11095.38"
"NIFTY SMALLCAP 250","22 Jul 2021","11119.23"
"NIFTY SMALLCAP 250","20 Jul 2021","10944.00"
"NIFTY SMALLCAP 250","19 Jul 2021","11125.04"
"NIFTY SMALLCAP 250","16 Jul 2021","11125.60"
"NIFTY SMALLCAP 250","15 Jul 2021","11028.81"
"NIFTY SMALLCAP 250","14 Jul 2021","10951.94"
"NIFTY SMALLCAP 250","13 Jul 2021","10932.69"
"NIFTY SMALLCAP 250","12 Jul 2021","10840.96"
"NIFTY SMALLCAP 250","09 Jul 2021","10724.84"
"NIFTY SMALLCAP 250","08 Jul 2021","10666.35"
"NIFTY SMALLCAP 250","07 Jul 2021","10669.93"
"NIFTY SMALLCAP 250","06 Jul 2021","10599.57"
"NIFTY SMALLCAP 250","05 Jul 2021","10655.50"
"NIFTY SMALLCAP 250","02 Jul 2021","10536.95"
"NIFTY SMALLCAP 250","01 Jul 2021","10440.38"
"NIFTY SMALLCAP 250","30 Jun 2021","10379.14"
"NIFTY SMALLCAP 250","29 Jun 2021","10312.48"
"NIFTY SMALLCAP 250","28 Jun 2021","10322.58"
"NIFTY SMALLCAP 250","25 Jun 2021","10269.25"
"NIFTY SMALLCAP 250","24 Jun 2021","10231.61"
"NIFTY SMALLCAP 250","23 Jun 2021","10253.05"
"NIFTY SMALLCAP 250","22 Jun 2021","10288.62"
"NIFTY SMALLCAP 250","21 Jun 2021","10197.73"
"NIFTY SMALLCAP 250","18 Jun 2021","10119.02"
"NIFTY SMALLCAP 250","17 Jun 2021","10192.26"
"NIFTY SMALLCAP 250","16 Jun 2021","10255.52"
"NIFTY SMALLCAP 250","15 Jun 2021","10318.38"
"NIFTY SMALLCAP 250","14 Jun 2021","10267.27"
"NIFTY SMALLCAP 250","11 Jun 2021","10316.45"
"NIFTY SMALLCAP 250","10 Jun 2021","10279.31"
"NIFTY SMALLCAP 250","09 Jun 2021","10115.99"
"NIFTY SMALLCAP 250","08 Jun 2021","10241.89"
"NIFTY SMALLCAP 250","07 Jun 2021","10189.90"
"NIFTY SMALLCAP 250","04 Jun 2021","10042.92"
"NIFTY SMALLCAP 250","03 Jun 2021","9991.13"
"NIFTY SMALLCAP 250","02 Jun 2021","9878.31"
"NIFTY SMALLCAP 250","01 Jun 2021","9758.89"
"NIFTY SMALLCAP 250","31 May 2021","9824.52"
"NIFTY SMALLCAP 250","28 May 2021","9784.17"
"NIFTY SMALLCAP 250","27 May 2021","9834.16"
"NIFTY SMALLCAP 250","26 May 2021","9768.83"
"NIFTY SMALLCAP 250","25 May 2021","9703.87"
"NIFTY SMALLCAP 250","24 May 2021","9688.29"
"NIFTY SMALLCAP 250","21 May 2021","9614.14"
"NIFTY SMALLCAP 250","20 May 2021","9541.94"
"NIFTY SMALLCAP 250","19 May 2021","9523.47"
"NIFTY SMALLCAP 250","18 May 2021","9468.79"
"NIFTY SMALLCAP 250","17 May 2021","9351.65"
"NIFTY SMALLCAP 250","14 May 2021","9232.36"
"NIFTY SMALLCAP 250","12 May 2021","9323.53"
"NIFTY SMALLCAP 250","11 May 2021","9388.49"
"NIFTY SMALLCAP 250","10 May 2021","9311.32"
"NIFTY SMALLCAP 250","07 May 2021","9171.65"
"NIFTY SMALLCAP 250","06 May 2021","9107.61"
"NIFTY SMALLCAP 250","05 May 2021","9038.56"
"NIFTY SMALLCAP 250","04 May 2021","8979.59"
"NIFTY SMALLCAP 250","03 May 2021","9037.47"
"NIFTY SMALLCAP 250","30 Apr 2021","8922.50"
"NIFTY SMALLCAP 250","29 Apr 2021","8949.40"
"NIFTY SMALLCAP 250","28 Apr 2021","8921.87"
"NIFTY SMALLCAP 250","27 Apr 2021","8851.57"
"NIFTY SMALLCAP 250","26 Apr 2021","8703.01"
"NIFTY SMALLCAP 250","23 Apr 2021","8609.10"
"NIFTY SMALLCAP 250","22 Apr 2021","8573.90"
"NIFTY SMALLCAP 250","20 Apr 2021","8511.24"
"NIFTY SMALLCAP 250","19 Apr 2021","8447.12"
"NIFTY SMALLCAP 250","16 Apr 2021","8619.95"
"NIFTY SMALLCAP 250","15 Apr 2021","8547.05"
"NIFTY SMALLCAP 250","13 Apr 2021","8574.17"
"NIFTY SMALLCAP 250","12 Apr 2021","8432.69"
"NIFTY SMALLCAP 250","09 Apr 2021","8913.35"
"NIFTY SMALLCAP 250","08 Apr 2021","8865.73"
"NIFTY SMALLCAP 250","07 Apr 2021","8772.24"
"NIFTY SMALLCAP 250","06 Apr 2021","8651.91"
"NIFTY SMALLCAP 250","05 Apr 2021","8559.56"
"NIFTY SMALLCAP 250","01 Apr 2021","8697.40"
"NIFTY SMALLCAP 250","31 Mar 2021","8529.76"
"NIFTY SMALLCAP 250","30 Mar 2021","8484.92"
"NIFTY SMALLCAP 250","26 Mar 2021","8377.56"
"NIFTY SMALLCAP 250","25 Mar 2021","8281.07"
"NIFTY SMALLCAP 250","24 Mar 2021","8442.38"
"NIFTY SMALLCAP 250","23 Mar 2021","8605.90"
"NIFTY SMALLCAP 250","22 Mar 2021","8546.81"
"NIFTY SMALLCAP 250","19 Mar 2021","8525.09"
"NIFTY SMALLCAP 250","18 Mar 2021","8487.68"
"NIFTY SMALLCAP 250","17 Mar 2021","8609.24"
"NIFTY SMALLCAP 250","16 Mar 2021","8805.54"
"NIFTY SMALLCAP 250","15 Mar 2021","8782.30"
"NIFTY SMALLCAP 250","12 Mar 2021","8847.46"
"NIFTY SMALLCAP 250","10 Mar 2021","8816.94"
"NIFTY SMALLCAP 250","09 Mar 2021","8724.25"
"NIFTY SMALLCAP 250","08 Mar 2021","8798.53"
"NIFTY SMALLCAP 250","05 Mar 2021","8744.41"
"NIFTY SMALLCAP 250","04 Mar 2021","8879.35"
"NIFTY SMALLCAP 250","03 Mar 2021","8793.71"
"NIFTY SMALLCAP 250","02 Mar 2021","8712.39"
"NIFTY SMALLCAP 250","01 Mar 2021","8607.66"
"NIFTY SMALLCAP 250","26 Feb 2021","8454.68"
"NIFTY SMALLCAP 250","25 Feb 2021","8546.16"
"NIFTY SMALLCAP 250","24 Feb 2021","8409.35"
"NIFTY SMALLCAP 250","23 Feb 2021","8303.04"
"NIFTY SMALLCAP 250","22 Feb 2021","8229.67"
"NIFTY SMALLCAP 250","19 Feb 2021","8310.76"
"NIFTY SMALLCAP 250","18 Feb 2021","8380.21"
"NIFTY SMALLCAP 250","17 Feb 2021","8308.12"
"NIFTY SMALLCAP 250","16 Feb 2021","8273.10"
"NIFTY SMALLCAP 250","15 Feb 2021","8254.08"
"NIFTY SMALLCAP 250","12 Feb 2021","8230.57"
"NIFTY SMALLCAP 250","11 Feb 2021","8242.12"
"NIFTY SMALLCAP 250","10 Feb 2021","8126.77"
"NIFTY SMALLCAP 250","09 Feb 2021","8093.46"
"NIFTY SMALLCAP 250","08 Feb 2021","8127.95"
"NIFTY SMALLCAP 250","05 Feb 2021","8005.87"
"NIFTY SMALLCAP 250","04 Feb 2021","7986.75"
"NIFTY SMALLCAP 250","03 Feb 2021","7877.83"
"NIFTY SMALLCAP 250","02 Feb 2021","7767.82"
"NIFTY SMALLCAP 250","01 Feb 2021","7671.61"
"NIFTY SMALLCAP 250","29 Jan 2021","7520.47"
"NIFTY SMALLCAP 250","28 Jan 2021","7545.36"
"NIFTY SMALLCAP 250","27 Jan 2021","7576.21"
"NIFTY SMALLCAP 250","25 Jan 2021","7592.39"
"NIFTY SMALLCAP 250","22 Jan 2021","7669.56"
"NIFTY SMALLCAP 250","21 Jan 2021","7723.17"
"NIFTY SMALLCAP 250","20 Jan 2021","7756.36"
"NIFTY SMALLCAP 250","19 Jan 2021","7724.75"
"NIFTY SMALLCAP 250","18 Jan 2021","7597.54"
"NIFTY SMALLCAP 250","15 Jan 2021","7740.44"
"NIFTY SMALLCAP 250","14 Jan 2021","7823.52"
"NIFTY SMALLCAP 250","13 Jan 2021","7789.25"
"NIFTY SMALLCAP 250","12 Jan 2021","7809.58"
"NIFTY SMALLCAP 250","11 Jan 2021","7787.20"
"NIFTY SMALLCAP 250","08 Jan 2021","7793.25"
"NIFTY SMALLCAP 250","07 Jan 2021","7738.14"
"NIFTY SMALLCAP 250","06 Jan 2021","7651.47"
"NIFTY SMALLCAP 250","05 Jan 2021","7670.83"
"NIFTY SMALLCAP 250","04 Jan 2021","7624.31"
"NIFTY SMALLCAP 250","01 Jan 2021","7525.92"
"NIFTY SMALLCAP 250","31 Dec 2020","7440.28"
"NIFTY SMALLCAP 250","30 Dec 2020","7423.66"
"NIFTY SMALLCAP 250","29 Dec 2020","7380.10"
"NIFTY SMALLCAP 250","28 Dec 2020","7380.07"
"NIFTY SMALLCAP 250","24 Dec 2020","7257.00"
"NIFTY SMALLCAP 250","23 Dec 2020","7202.23"
"NIFTY SMALLCAP 250","22 Dec 2020","7002.78"
"NIFTY SMALLCAP 250","21 Dec 2020","6937.09"
"NIFTY SMALLCAP 250","18 Dec 2020","7295.12"
"NIFTY SMALLCAP 250","17 Dec 2020","7322.18"
"NIFTY SMALLCAP 250","16 Dec 2020","7324.39"
"NIFTY SMALLCAP 250","15 Dec 2020","7254.95"
"NIFTY SMALLCAP 250","14 Dec 2020","7239.68"
"NIFTY SMALLCAP 250","11 Dec 2020","7181.67"
"NIFTY SMALLCAP 250","10 Dec 2020","7145.29"
"NIFTY SMALLCAP 250","09 Dec 2020","7191.08"
"NIFTY SMALLCAP 250","08 Dec 2020","7136.80"
"NIFTY SMALLCAP 250","07 Dec 2020","7155.68"
"NIFTY SMALLCAP 250","04 Dec 2020","7058.78"
"NIFTY SMALLCAP 250","03 Dec 2020","7023.48"
"NIFTY SMALLCAP 250","02 Dec 2020","6962.55"
"NIFTY SMALLCAP 250","01 Dec 2020","6941.98"
"NIFTY SMALLCAP 250","27 Nov 2020","6862.18"
"NIFTY SMALLCAP 250","26 Nov 2020","6692.85"
"NIFTY SMALLCAP 250","25 Nov 2020","6641.48"
"NIFTY SMALLCAP 250","24 Nov 2020","6704.75"
"NIFTY SMALLCAP 250","23 Nov 2020","6644.57"
"NIFTY SMALLCAP 250","20 Nov 2020","6535.56"
"NIFTY SMALLCAP 250","19 Nov 2020","6466.34"
